"workerid","rating","imageName","category","imNameShort","age","sessionId","correct"
"1","A2OO4PG3LBLP5I","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_10_E1c_1510783638074.png","flower","flower_sketch_10_E1c_1510783638074.png",10,"1510783638074.png",TRUE
"2","A2OO4PG3LBLP5I","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_4_E1c_1510268275436.png","carrot","carrot_sketch_4_E1c_1510268275436.png",4,"1510268275436.png",FALSE
"3","A2OO4PG3LBLP5I","shoe","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_10_E1c_1511293452162.png","shoe","shoe_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"4","A2OO4PG3LBLP5I","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_5_E1c_1510256904834.png","foot","foot_sketch_5_E1c_1510256904834.png",5,"1510256904834.png",FALSE
"5","A2OO4PG3LBLP5I","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_5_E1c_1511301440421.png","phone","phone_sketch_5_E1c_1511301440421.png",5,"1511301440421.png",FALSE
"6","A2OO4PG3LBLP5I","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_8_E1c_1511300355318.png","shoe","shoe_sketch_8_E1c_1511300355318.png",8,"1511300355318.png",FALSE
"7","A2OO4PG3LBLP5I","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_4_E1c_1510691847400.png","cup","cup_sketch_4_E1c_1510691847400.png",4,"1510691847400.png",FALSE
"8","A2OO4PG3LBLP5I","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_9_E1c_1510686242527.png","carrot","carrot_sketch_9_E1c_1510686242527.png",9,"1510686242527.png",FALSE
"9","A2OO4PG3LBLP5I","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_5_E1c_1510786719020.png","train","train_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",FALSE
"10","A2OO4PG3LBLP5I","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_5_E1c_1510258311547.png","boat","boat_sketch_5_E1c_1510258311547.png",5,"1510258311547.png",FALSE
"11","A2OO4PG3LBLP5I","arm","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_5_E1c_1510786719020.png","chair","chair_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",FALSE
"12","A2OO4PG3LBLP5I","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_10_E1c_1511293452162.png","boat","boat_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"13","A2OO4PG3LBLP5I","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_8_E1c_1510870628731.png","train","train_sketch_8_E1c_1510870628731.png",8,"1510870628731.png",TRUE
